"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"IncidentLungCancer","4291","1017","363","131","60","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2005-2009"
"IncidentLungCancer","2629","481","142","44","17","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2005-2009"
"IncidentLungCancer","245","27","<5","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","<5","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","11","7","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","83","26","8","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","229","67","20","12","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","562","129","45","20","11","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","751","120","42","22","8","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","690","70","20","10","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","126","7","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","12","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","89","24","11","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","348","83","36","19","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","660","162","58","17","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","769","108","42","22","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","454","55","16","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2005-2009"
"IncidentPancreaticCancer","54","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2005-2009"
"IncidentStomachCancer","<5","<5","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2005-2009"
"IncidentStomachCancer","18","8","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2005-2009"
"IncidentStomachCancer","55","23","13","7","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2005-2009"
"IncidentStomachCancer","91","31","14","7","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2005-2009"
"IncidentStomachCancer","211","87","52","29","10","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2005-2009"
"IncidentStomachCancer","446","153","68","30","13","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2005-2009"
"IncidentStomachCancer","496","116","44","23","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2005-2009"
"IncidentStomachCancer","96","16","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2005-2009"
"IncidentStomachCancer","7","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2005-2009"
"IncidentStomachCancer","15","7","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2005-2009"
"IncidentStomachCancer","82","38","20","12","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2005-2009"
"IncidentStomachCancer","199","70","29","17","8","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2005-2009"
"IncidentStomachCancer","500","204","107","55","25","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2005-2009"
"IncidentStomachCancer","1000","348","157","76","30","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2005-2009"
"IncidentStomachCancer","590","152","64","27","11","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2005-2009"
"IncidentStomachCancer","70","<5","<5","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2005-2009"
"IncidentBreastCancer","41969","30669","21200","13048","5981","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","26713","16124","10156","5846","2507","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","7626","2564","1052","483","191","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","5744","3534","2279","1349","604","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","2094","663","311","141","55","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","25745","7337","3044","1389","520","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","5554","987","355","131","46","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","35275","25623","17217","10415","4774","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","3575","1193","570","288","135","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","278","189","130","85","35","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","41691","30480","21070","12963","5946","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","15155","9238","5856","3347","1445","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","11558","6886","4300","2499","1062","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","5299","1845","758","346","132","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","2327","719","294","137","59","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","4037","2490","1603","930","420","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","1707","1044","676","419","184","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","1562","489","225","97","36","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","532","174","86","44","19","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","13885","3717","1450","651","244","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","11860","3620","1594","738","276","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","2835","528","181","59","28","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","2719","459","174","72","18","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","2302","774","369","185","87","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","1273","419","201","103","48","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","147","96","65","35","17","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","1385","1040","730","458","224","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","6310","4864","3445","2146","1009","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","9668","7310","5163","3237","1504","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","10978","8351","5885","3796","1738","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","7124","5069","3515","2105","941","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","5044","3285","2081","1133","494","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","1313","654","316","138","54","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","64","38","22","11","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","286","169","98","48","21","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","1037","687","435","248","109","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","2882","1940","1254","740","318","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","6662","4546","3011","1853","836","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","8303","5199","3338","1931","824","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","6292","3150","1832","949","373","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentColorectalCancer","1187","395","166","66","22","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","<5","<5","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","35","17","6","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","235","98","37","15","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","904","398","181","84","35","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","2135","859","376","184","70","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","2233","738","310","143","56","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","1710","407","129","54","24","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentEsophagealCancer","370","46","13","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","33","26","17","6","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","135","99","76","43","12","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","521","367","243","146","77","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","1389","923","625","375","168","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","1812","1138","717","434","198","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","1158","661","418","244","98","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","584","281","159","91","43","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","112","39","24","10","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","9","6","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","21","10","6","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","99","43","30","19","9","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","329","119","59","30","13","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","560","199","89","33","17","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","666","198","96","44","13","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","368","86","28","11","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLiverCancer","42","<5","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","9","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","64","25","13","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","541","213","102","58","25","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","2464","880","379","187","75","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","6943","2285","966","476","203","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","8877","2552","1087","478","166","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","5932","1250","468","178","45","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentLungCancer","915","128","28","7","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","<5","<5","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","23","9","6","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","175","52","23","6","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","575","147","54","20","7","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","1420","302","96","37","12","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","1816","333","132","47","18","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","1287","129","37","13","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentPancreaticCancer","255","14","7","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","<5","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","322","248","184","110","49","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","3248","2400","1709","1079","527","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","11186","8541","5941","3714","1732","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","13000","9624","6509","3968","1857","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","6525","4296","2631","1434","575","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentProstateCancer","985","510","240","109","34","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","8","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","34","12","8","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","142","65","34","17","7","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","304","118","58","30","20","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","670","283","140","69","32","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","1165","400","207","120","59","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","1052","278","111","43","16","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentStomachCancer","200","33","10","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"IncidentBreastCancer","146","96","65","35","17","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"IncidentBreastCancer","1379","1036","727","455","223","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"IncidentBreastCancer","6297","4857","3439","2143","1008","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"IncidentBreastCancer","9635","7288","5149","3226","1500","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"IncidentBreastCancer","10884","8286","5835","3767","1724","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"IncidentBreastCancer","7043","5010","3476","2078","929","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"IncidentBreastCancer","5005","3258","2065","1121","491","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"IncidentBreastCancer","1302","649","314","138","54","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"IncidentBreastCancer","<5","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"IncidentBreastCancer","6","<5","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"IncidentBreastCancer","13","7","6","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"IncidentBreastCancer","33","22","14","11","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"IncidentBreastCancer","94","65","50","29","14","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"IncidentBreastCancer","81","59","39","27","12","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"IncidentBreastCancer","39","27","16","12","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"IncidentBreastCancer","11","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"IncidentColorectalCancer","32","22","14","6","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"IncidentColorectalCancer","141","88","47","23","8","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"IncidentColorectalCancer","479","314","203","114","45","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"IncidentColorectalCancer","1198","818","530","328","136","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"IncidentColorectalCancer","2576","1756","1151","722","335","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"IncidentColorectalCancer","3407","2128","1375","799","333","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"IncidentColorectalCancer","3012","1536","889","472","191","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"IncidentColorectalCancer","713","224","91","35","12","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"IncidentColorectalCancer","32","16","8","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"IncidentColorectalCancer","145","81","51","25","13","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"IncidentColorectalCancer","558","373","232","134","64","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"IncidentColorectalCancer","1684","1122","724","412","182","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"IncidentColorectalCancer","4086","2790","1860","1131","501","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"IncidentColorectalCancer","4896","3071","1963","1132","491","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"IncidentColorectalCancer","3280","1614","943","477","182","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"IncidentColorectalCancer","474","171","75","31","10","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","<5","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","7","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","49","25","10","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","221","89","41","18","10","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","492","215","99","52","18","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","643","215","85","43","19","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","692","143","50","18","8","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","221","28","7","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","<5","<5","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","28","13","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","186","73","27","10","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","683","309","140","66","25","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","1643","644","277","132","52","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","1590","523","225","100","37","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","1018","264","79","36","16","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"IncidentEsophagealCancer","149","18","6","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","15","14","8","<5","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","55","40","30","16","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","167","112","74","49","26","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","362","245","170","108","47","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","480","308","199","130","58","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","344","196","126","78","33","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","228","112","58","32","13","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","56","17","11","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","18","12","9","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","80","59","46","27","8","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","354","255","169","97","51","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","1027","678","455","267","121","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","1332","830","518","304","140","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","814","465","292","166","65","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","356","169","101","59","30","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"IncidentHeadNeckCancer","56","22","13","6","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"IncidentLiverCancer","<5","<5","<5","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"IncidentLiverCancer","6","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"IncidentLiverCancer","32","14","11","7","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"IncidentLiverCancer","68","29","15","8","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"IncidentLiverCancer","124","47","25","13","7","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"IncidentLiverCancer","175","49","23","9","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"IncidentLiverCancer","104","29","8","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"IncidentLiverCancer","20","<5","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"IncidentLiverCancer","6","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"IncidentLiverCancer","15","7","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"IncidentLiverCancer","67","29","19","12","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"IncidentLiverCancer","261","90","44","22","9","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
