"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"HeadNeckSubtypeCancerNasopharynx","34","18","11","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","33","15","11","7","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","15","<5","<5","<5","0","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerNasopharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","24","19","12","9","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","42","31","25","15","8","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","55","29","21","15","10","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","53","35","18","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","43","25","9","6","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","13","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","14","13","11","7","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","50","30","21","11","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","97","60","47","27","14","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","122","67","44","28","9","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","88","52","31","17","7","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","42","25","13","7","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOralCavityIncidence","7","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","39","25","18","8","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","71","43","30","17","6","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","73","44","33","22","11","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","42","24","15","13","8","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","18","8","<5","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","9","6","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","90","62","47","26","11","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","236","147","87","53","25","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","184","98","60","33","11","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","89","45","25","16","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","29","15","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","11","6","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","16","10","<5","<5","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","24","17","12","7","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","22","14","6","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","34","24","19","11","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","25","15","6","6","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","11","<5","<5","<5","<5","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","6","<5","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","20","13","6","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","36","25","21","12","6","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","44","28","14","8","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","50","26","15","9","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","36","16","10","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","11","8","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","38","22","11","8","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","80","57","41","22","6","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","90","56","26","16","8","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","59","35","26","16","6","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","43","21","10","9","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","15","<5","<5","<5","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","<5","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","6","<5","<5","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","86","58","40","29","8","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","193","119","69","40","14","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","194","99","55","24","9","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","103","49","26","10","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","47","24","13","7","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2005-2009"
"HeadNeckSubtypeCancerHypopharynx","319","173","108","71","32","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","1416","887","581","361","158","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","120","65","42","28","12","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","210","132","76","41","20","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","689","442","305","192","84","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","1194","735","472","264","118","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","394","244","154","93","48","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","1262","762","471","253","112","Kaplan-Meier","All","Both","None",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","252","136","84","56","26","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","67","37","24","15","6","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","1138","729","474","290","128","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","278","158","107","71","30","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","75","40","24","14","9","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","45","25","18","14","<5","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","151","96","62","32","13","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","59","36","14","9","7","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","407","255","178","104","49","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","282","187","127","88","35","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","877","546","348","190","87","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","317","189","124","74","31","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","210","116","69","44","26","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","184","128","85","49","22","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","851","518","318","171","72","Kaplan-Meier","All","Male","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","411","244","153","82","40","Kaplan-Meier","All","Female","Gender",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","0","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","16","11","<5","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","75","44","32","23","10","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","118","65","38","23","10","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","77","40","25","17","9","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","27","11","7","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","19","15","10","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","81","61","37","23","15","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","259","167","112","66","26","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","475","308","196","117","54","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","374","229","161","107","41","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","180","90","53","37","17","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","25","14","10","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","15","10","6","6","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","22","15","14","7","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","29","17","12","10","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","31","14","6","<5","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","15","<5","<5","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","17","10","10","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","23","17","14","11","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","58","39","24","13","8","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","51","34","16","9","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","39","23","12","<5","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","17","<5","0","0","0","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","6","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","16","14","12","10","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","65","49","36","24","13","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","148","103","72","47","20","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","212","129","89","58","28","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","136","89","61","36","10","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","90","47","28","15","8","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","16","7","<5","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","18","13","10","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","152","102","65","31","18","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","406","262","168","100","46","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","391","247","160","97","40","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","169","91","56","27","9","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","47","18","11","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerOropharynx","9","0","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","12","10","7","<5","<5","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","19","13","11","8","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","37","22","13","10","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","58","46","37","23","10","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","97","67","38","26","18","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","88","47","25","15","8","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","59","31","18","7","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","24","8","<5","<5","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","37","27","18","8","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","129","85","56","30","13","Kaplan-Meier","40-49","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","322","217","142","79","34","Kaplan-Meier","50-59","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","395","245","154","88","44","Kaplan-Meier","60-69","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","234","123","67","31","12","Kaplan-Meier","70-79","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","123","61","31","16","7","Kaplan-Meier","80-89","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","19","<5","<5","<5","<5","Kaplan-Meier",">=90","Both","Age",NA,"CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","0","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","15","11","9","6","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","17","12","<5","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","19","9","7","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","12","<5","<5","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","12","10","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","60","33","23","17","8","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","101","53","33","20","9","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","58","31","18","12","6","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","15","7","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","12","9","6","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","20","12","8","8","6","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","39","25","12","8","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","87","48","32","20","7","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","76","44","35","21","8","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","36","17","12","10","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","8","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDAurum","2010-2014"
"HeadNeckSubtypeCancerLarynx","7","6","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDAurum","2010-2014"
