"Cancer","0","1","2","3","4","Method","Age","Gender","Stratification","GenderAge","Database","CalenderYearGp"
"HeadNeckSubtypeCancerLarynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","27","20","12","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","130","87","58","41","17","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","220","145","99","64","30","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","156","98","68","34","16","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","67","37","20","13","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerLarynx","9","<5","<5","<5","<5","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","8","<5","<5","<5","0","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","8","<5","<5","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","6","<5","<5","<5","0","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","8","<5","<5","<5","0","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","11","7","<5","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","0","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","0","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","0","0","0","0","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","16","12","6","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","14","11","8","<5","0","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","10","8","<5","<5","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","9","<5","<5","<5","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","<5","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","22","15","11","7","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","42","29","19","13","8","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","61","41","30","17","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","49","33","23","9","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","41","24","11","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","12","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","16","12","8","6","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","34","24","18","9","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","61","37","24","9","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","111","69","42","20","9","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","66","42","31","23","7","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","38","21","14","7","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","<5","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","17","13","7","<5","<5","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","55","29","20","14","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","67","45","28","15","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","25","13","7","6","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","9","<5","0","0","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","66","45","32","19","10","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","175","120","75","41","15","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","168","90","53","33","17","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","79","45","23","7","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","19","9","<5","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","7","6","<5","<5","0","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","10","8","6","<5","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","16","13","8","6","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","16","12","7","<5","<5","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","17","10","6","<5","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","8","<5","<5","<5","0","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","6","<5","<5","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","<5","<5","<5","<5","0","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","9","6","<5","<5","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","17","9","<5","<5","<5","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","28","17","11","6","<5","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","33","21","11","7","<5","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","23","10","6","<5","<5","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerSalivaryGland","6","<5","<5","<5","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","0","0","0","0","0","Kaplan-Meier","18-29","Female","Age*Gender","Female_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","8","<5","<5","<5","<5","Kaplan-Meier","30-39","Female","Age*Gender","Female_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","19","10","<5","0","0","Kaplan-Meier","40-49","Female","Age*Gender","Female_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","48","35","17","12","<5","Kaplan-Meier","50-59","Female","Age*Gender","Female_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","72","38","28","13","9","Kaplan-Meier","60-69","Female","Age*Gender","Female_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","47","21","13","6","<5","Kaplan-Meier","70-79","Female","Age*Gender","Female_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","40","18","6","<5","<5","Kaplan-Meier","80-89","Female","Age*Gender","Female_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","7","0","0","0","0","Kaplan-Meier",">=90","Female","Age*Gender","Female_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","<5","<5","0","Kaplan-Meier","18-29","Male","Age*Gender","Male_18-29","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","7","<5","<5","<5","<5","Kaplan-Meier","30-39","Male","Age*Gender","Male_30-39","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","50","31","19","11","<5","Kaplan-Meier","40-49","Male","Age*Gender","Male_40-49","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","152","96","65","40","19","Kaplan-Meier","50-59","Male","Age*Gender","Male_50-59","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","145","87","55","27","12","Kaplan-Meier","60-69","Male","Age*Gender","Male_60-69","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","92","48","29","15","6","Kaplan-Meier","70-79","Male","Age*Gender","Male_70-79","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","23","10","<5","<5","0","Kaplan-Meier","80-89","Male","Age*Gender","Male_80-89","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerTongueIncidence","<5","<5","0","0","0","Kaplan-Meier",">=90","Male","Age*Gender","Male_>=90","CPRDGold","2010-2014"
"HeadNeckSubtypeCancerHypopharynx","159","78","47","24","14","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","482","293","164","94","45","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","56","31","18","12","7","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","85","43","23","16","8","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","365","221","141","79","41","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","574","354","220","120","47","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","170","99","70","41","17","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","547","326","196","122","60","Kaplan-Meier","All","Both","None",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","130","67","41","22","12","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","29","11","6","<5","<5","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","390","233","129","78","36","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","92","60","35","16","9","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","33","18","13","11","7","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","23","13","<5","<5","0","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","54","30","18","13","7","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","31","13","<5","<5","<5","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","216","123","78","45","26","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","149","98","63","34","15","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","441","283","168","91","36","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","133","71","52","29","11","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","97","57","42","22","11","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","73","42","28","19","6","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","373","219","127","79","42","Kaplan-Meier","All","Male","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerTongueIncidence","174","107","69","43","18","Kaplan-Meier","All","Female","Gender",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","0","0","0","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","31","13","7","<5","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","54","30","16","<5","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","52","26","19","12","6","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","15","<5","<5","0","0","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerHypopharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","6","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","11","9","6","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","22","13","8","<5","0","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","68","47","28","23","15","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","154","97","56","30","11","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","154","93","51","27","14","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","56","30","12","6","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerLarynx","11","<5","<5","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","0","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","12","8","7","<5","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","15","7","<5","<5","0","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","19","11","6","<5","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","<5","<5","<5","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasalCavitySinus","0","0","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","0","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","<5","<5","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","7","<5","<5","<5","0","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","29","18","10","7","<5","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","23","7","<5","<5","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","16","8","<5","<5","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","7","<5","<5","<5","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerNasopharynx","0","0","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","<5","<5","<5","0","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","8","6","6","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","27","20","13","8","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","74","48","34","16","13","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","97","61","37","24","13","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","89","55","34","23","12","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","56","28","16","8","0","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOralCavityIncidence","10","<5","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","<5","0","0","0","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","63","39","30","20","10","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","169","111","65","36","13","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","209","136","80","41","16","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","108","63","43","21","8","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","20","<5","<5","<5","0","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerOropharynx","<5","0","0","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","6","<5","<5","<5","0","Kaplan-Meier","<30","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","7","<5","<5","<5","<5","Kaplan-Meier","30-39","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","15","12","7","<5","<5","Kaplan-Meier","40-49","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","32","20","19","12","7","Kaplan-Meier","50-59","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","27","16","8","6","<5","Kaplan-Meier","60-69","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","37","22","13","8","<5","Kaplan-Meier","70-79","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","36","20","15","7","<5","Kaplan-Meier","80-89","Both","Age",NA,"CPRDGold","2015-2019"
"HeadNeckSubtypeCancerSalivaryGland","10","<5","<5","0","0","Kaplan-Meier",">=90","Both","Age",NA,"CPRDGold","2015-2019"
